Date,Truck_ID,Operator_ID,Route,Distance_km,Fuel_Litres,Idle_Minutes,Load_Tonnes,Trip_Hours,Avg_Speed_kmh,Fuel_Efficiency_km_per_L,Expected_Anomaly
2025-11-11,TR014,OP014,Stockpile,84.37,41.41,12.2,100.0,2.91,29.0,2.037,0
2025-02-18,TR015,OP012,North Pit,64.74,39.12,80.1,114.3,1.99,32.6,1.655,0
2025-05-11,TR025,OP050,East Pit,50.07,25.58,58.7,42.5,2.37,21.1,1.957,0
2025-08-08,TR005,OP027,Crusher,25.15,16.72,30.8,133.9,0.69,36.6,1.504,0
2025-05-25,TR017,OP009,South Pit,37.89,18.94,36.0,187.0,1.08,35.1,2.001,0
2025-10-07,TR029,OP027,Crusher,60.67,19.35,7.3,62.9,1.76,34.5,3.135,0
2025-09-21,TR017,OP013,East Pit,47.13,21.5,15.1,43.6,1.53,30.7,2.192,0
2025-04-13,TR019,OP001,South Pit,11.71,14.73,75.4,94.3,0.35,33.5,0.795,0
2025-05-30,TR008,OP009,Crusher,20.83,16.34,62.7,69.6,0.93,22.5,1.275,0
2025-02-12,TR009,OP013,West Pit,87.44,41.97,52.5,65.7,2.7,32.4,2.083,0
2025-06-15,TR011,OP001,East Pit,59.67,29.62,69.6,44.9,1.73,34.5,2.015,0
2025-06-12,TR015,OP010,East Pit,104.47,39.19,52.6,100.3,3.43,30.4,2.666,0
2025-06-15,TR009,OP036,South Pit,40.36,27.19,88.5,173.9,2.04,19.8,1.484,0
2025-07-16,TR016,OP029,North Pit,10.51,5.0,12.6,192.8,0.37,28.2,2.102,0
2025-07-10,TR001,OP012,Crusher,116.13,60.14,55.2,230.6,3.67,31.6,1.931,0
2025-04-15,TR002,OP012,North Pit,8.28,7.23,55.2,50.2,0.33,25.3,1.145,0
2025-05-14,TR027,OP017,North Pit,89.22,51.09,10.8,154.5,3.55,25.2,1.746,0
2025-08-24,TR013,OP032,North Pit,69.25,31.46,10.7,74.9,2.14,32.4,2.201,0
2025-03-13,TR011,OP047,Crusher,13.45,9.54,60.1,146.7,0.58,23.4,1.41,0
2025-11-05,TR003,OP031,South Pit,13.45,14.74,87.7,192.6,0.61,22.1,0.912,0
2025-06-19,TR015,OP023,North Pit,53.09,36.48,66.2,173.6,1.71,31.1,1.455,0
2025-02-27,TR015,OP045,North Pit,113.48,66.76,65.7,208.7,3.25,34.9,1.7,0
2025-11-05,TR005,OP040,North Pit,42.2,27.2,68.0,89.0,2.17,19.5,1.551,0
2025-04-22,TR008,OP035,East Pit,32.09,15.79,42.4,154.5,1.42,22.5,2.032,0
2025-11-02,TR028,OP022,South Pit,18.5,10.12,14.6,169.0,0.84,22.0,1.828,0
2025-07-11,TR003,OP012,Stockpile,89.28,38.32,57.2,56.2,2.49,35.9,2.33,0
2025-04-09,TR018,OP013,East Pit,19.81,15.25,85.8,94.8,0.89,22.2,1.299,0
2025-11-25,TR015,OP003,North Pit,17.79,9.27,60.1,94.4,0.6,29.6,1.919,0
2025-09-08,TR005,OP012,South Pit,109.74,58.61,71.1,209.3,3.79,28.9,1.872,0
2025-11-17,TR005,OP017,North Pit,10.19,11.18,58.4,60.6,0.49,21.0,0.911,0
2025-03-16,TR010,OP027,East Pit,23.84,20.03,66.5,176.7,1.02,23.3,1.19,0
2025-08-20,TR012,OP013,East Pit,62.05,28.56,43.6,121.5,2.12,29.3,2.173,0
2025-05-30,TR017,OP046,East Pit,14.87,8.86,18.9,188.3,0.62,23.9,1.678,0
2025-02-20,TR007,OP041,North Pit,119.83,71.5,89.0,123.1,6.5,18.4,1.676,0
2025-09-28,TR007,OP028,West Pit,13.65,12.21,49.7,128.5,0.75,18.1,1.118,0
2025-09-07,TR013,OP022,West Pit,34.73,20.48,32.0,85.0,0.97,35.8,1.696,0
2025-04-03,TR015,OP050,South Pit,84.74,29.97,25.7,168.5,2.68,31.6,2.827,0
2025-05-07,TR012,OP004,East Pit,14.07,10.02,15.3,156.0,0.76,18.5,1.404,0
2025-09-23,TR024,OP029,North Pit,72.02,28.7,27.4,155.3,2.12,33.9,2.509,0
2025-02-20,TR008,OP028,Crusher,97.24,49.12,9.2,221.8,2.66,36.6,1.98,0
2025-11-04,TR018,OP030,Crusher,60.14,30.76,65.7,66.7,1.87,32.2,1.955,0
2025-04-17,TR003,OP011,East Pit,59.41,33.87,81.6,168.3,2.93,20.3,1.754,0
2025-06-08,TR011,OP050,South Pit,48.9,54.1,32.3,55.6,2.03,24.0,0.904,1
2025-11-25,TR002,OP009,West Pit,57.69,23.93,19.7,74.1,1.86,31.0,2.411,0
2025-02-04,TR025,OP001,East Pit,101.09,33.21,23.6,70.3,4.19,24.1,3.044,0
2025-02-21,TR025,OP033,South Pit,9.77,7.92,44.5,100.3,0.52,18.8,1.234,0
2025-11-04,TR004,OP034,East Pit,101.1,39.46,14.8,118.1,4.83,20.9,2.562,0
2025-02-09,TR004,OP026,East Pit,46.32,26.24,65.9,215.3,1.23,37.7,1.765,0
2025-02-16,TR005,OP019,South Pit,71.64,32.81,69.3,121.7,2.06,34.7,2.183,0
2025-07-09,TR029,OP006,Stockpile,63.66,39.46,72.1,123.5,2.26,28.1,1.613,0
2025-08-25,TR017,OP021,South Pit,62.41,30.91,62.6,138.9,3.35,18.6,2.019,0
2025-08-01,TR004,OP010,Crusher,67.8,24.55,26.4,198.2,2.13,31.8,2.762,0
2025-10-12,TR010,OP027,West Pit,110.8,52.33,65.1,43.3,3.91,28.3,2.117,0
2025-10-07,TR013,OP027,East Pit,109.29,37.94,28.2,224.4,5.65,19.3,2.881,0
2025-10-04,TR006,OP040,Crusher,44.18,25.17,15.2,84.1,1.42,31.1,1.755,0
2025-07-14,TR018,OP024,West Pit,16.82,17.11,87.7,77.3,0.52,32.4,0.983,0
2025-10-05,TR018,OP042,South Pit,83.45,45.54,14.2,111.2,2.44,34.2,1.832,0
2025-04-07,TR028,OP018,West Pit,116.32,67.56,48.0,212.6,3.48,33.4,1.722,0
2025-02-11,TR024,OP043,South Pit,112.96,96.88,70.5,190.2,4.75,23.8,1.166,1
2025-07-27,TR026,OP044,West Pit,72.18,32.24,44.7,101.7,2.12,34.0,2.239,0
2025-01-10,TR010,OP038,Crusher,117.03,50.55,32.1,84.7,4.43,26.4,2.315,0
2025-02-03,TR030,OP010,East Pit,39.56,16.35,44.0,193.2,1.51,26.1,2.42,0
2025-04-26,TR014,OP004,South Pit,113.04,43.71,55.8,148.3,3.98,28.4,2.586,0
2025-06-06,TR029,OP029,West Pit,78.04,34.29,68.7,234.8,3.47,22.5,2.276,0
2025-09-04,TR026,OP038,East Pit,24.33,14.06,17.7,175.2,0.68,36.0,1.73,0
2025-03-08,TR029,OP035,South Pit,51.72,24.44,52.2,228.7,1.68,30.8,2.116,0
2025-11-30,TR015,OP029,West Pit,58.12,24.31,39.4,67.3,1.66,35.1,2.391,0
2025-09-09,TR009,OP041,West Pit,46.88,20.46,58.0,137.0,1.31,35.9,2.291,0
2025-01-04,TR015,OP018,South Pit,17.84,6.57,8.8,61.6,0.66,27.1,2.715,0
2025-10-07,TR015,OP050,East Pit,82.7,39.22,41.3,160.3,2.25,36.7,2.109,0
2025-10-31,TR003,OP010,South Pit,82.58,43.94,71.3,215.2,4.57,18.1,1.879,0
2025-03-01,TR004,OP021,North Pit,66.47,38.37,86.1,63.1,2.12,31.3,1.732,0
2025-06-16,TR028,OP029,West Pit,88.31,37.9,53.7,114.9,2.46,35.9,2.33,0
2025-12-25,TR004,OP015,Stockpile,81.17,25.49,11.1,97.9,4.27,19.0,3.184,0
2025-08-28,TR005,OP002,East Pit,81.68,37.78,53.5,148.6,3.49,23.4,2.162,0
2025-07-23,TR028,OP019,South Pit,64.21,37.6,67.8,172.5,3.38,19.0,1.708,0
2025-06-23,TR004,OP038,West Pit,25.96,11.35,24.5,57.4,0.93,28.0,2.287,0
2025-07-04,TR015,OP039,South Pit,23.47,11.92,8.7,119.0,0.87,27.1,1.969,0
2025-03-15,TR014,OP005,West Pit,74.37,26.25,25.2,57.0,3.83,19.4,2.833,0
2025-06-28,TR029,OP023,Stockpile,47.42,24.91,6.7,96.2,1.68,28.3,1.904,0
2025-06-05,TR021,OP037,Crusher,45.84,21.35,40.9,75.9,1.25,36.7,2.147,0
2025-10-27,TR013,OP009,Stockpile,30.29,11.8,24.3,236.3,0.86,35.2,2.567,0
2025-02-11,TR002,OP017,Crusher,10.13,13.07,69.5,167.6,0.28,36.3,0.775,0
2025-10-04,TR011,OP049,Crusher,30.98,14.39,15.8,77.6,0.88,35.1,2.153,0
2025-11-13,TR013,OP046,Stockpile,110.52,54.66,22.1,206.2,4.4,25.1,2.022,0
2025-12-12,TR008,OP036,West Pit,64.92,31.03,61.5,44.5,1.99,32.6,2.092,0
2025-05-16,TR019,OP046,East Pit,15.64,6.38,7.7,140.9,0.47,33.6,2.451,0
2025-10-11,TR019,OP018,East Pit,65.33,34.76,15.0,40.0,1.75,37.3,1.879,0
2025-12-11,TR028,OP045,South Pit,93.93,45.9,88.6,115.7,4.78,19.7,2.046,0
2025-06-26,TR026,OP020,South Pit,23.01,9.55,36.8,235.6,0.95,24.3,2.409,0
2025-04-27,TR009,OP041,Crusher,17.45,10.27,53.9,230.5,0.63,27.5,1.699,0
2025-04-27,TR010,OP015,West Pit,71.03,26.98,28.2,128.9,2.07,34.3,2.633,0
2025-02-24,TR019,OP005,Crusher,88.73,30.59,15.3,179.9,2.79,31.8,2.901,0
2025-06-25,TR013,OP014,North Pit,62.94,36.83,55.3,214.7,1.83,34.4,1.709,0
2025-09-03,TR002,OP039,Crusher,51.74,24.66,69.0,102.9,2.64,19.6,2.098,0
2025-02-20,TR029,OP014,North Pit,72.45,38.25,65.7,176.6,3.13,23.2,1.894,0
2025-08-05,TR003,OP001,Stockpile,69.56,38.12,39.3,121.9,2.44,28.5,1.825,0
2025-08-09,TR009,OP042,North Pit,82.93,39.81,9.3,73.7,3.55,23.3,2.083,0
2025-07-03,TR016,OP024,North Pit,44.02,24.82,88.0,230.1,1.66,26.6,1.774,0
2025-05-18,TR013,OP036,West Pit,74.07,37.7,75.7,165.0,2.52,29.4,1.965,0
2025-12-25,TR029,OP002,North Pit,36.26,15.75,36.9,116.6,1.04,34.8,2.302,0
2025-09-03,TR029,OP029,East Pit,49.41,26.12,39.0,64.3,2.73,18.1,1.892,0
2025-10-28,TR027,OP039,Stockpile,85.24,41.32,41.7,208.0,2.57,33.2,2.063,0
2025-03-23,TR026,OP015,West Pit,100.58,36.69,18.1,239.5,3.9,25.8,2.741,0
2025-05-10,TR020,OP041,South Pit,56.35,33.71,74.4,42.0,2.04,27.6,1.672,0
2025-11-26,TR007,OP024,West Pit,101.15,39.61,69.6,147.7,4.71,21.5,2.554,0
2025-12-26,TR012,OP039,West Pit,102.17,45.81,22.4,214.6,3.61,28.3,2.23,0
2025-10-01,TR020,OP016,Stockpile,77.25,39.96,55.8,93.7,2.91,26.6,1.933,0
2025-04-15,TR012,OP024,West Pit,25.98,15.18,73.5,140.3,0.69,37.6,1.711,0
2025-02-23,TR015,OP023,North Pit,107.4,41.27,83.1,96.2,3.85,27.9,2.602,0
2025-12-15,TR013,OP013,Stockpile,95.19,39.47,55.5,213.2,4.35,21.9,2.412,0
2025-10-06,TR020,OP001,East Pit,41.74,24.55,79.3,111.2,1.15,36.3,1.7,0
2025-08-10,TR013,OP031,Stockpile,22.07,16.81,74.1,51.0,0.68,32.4,1.313,0
2025-08-03,TR017,OP041,North Pit,47.52,26.91,89.8,170.8,1.35,35.2,1.766,0
2025-11-15,TR002,OP035,East Pit,80.32,56.4,88.1,99.6,3.13,25.7,1.424,0
2025-05-31,TR011,OP023,West Pit,87.3,29.58,26.0,146.1,3.98,21.9,2.951,0
2025-01-17,TR008,OP016,East Pit,75.57,35.46,34.2,165.4,2.07,36.5,2.131,0
2025-02-18,TR027,OP015,East Pit,75.51,34.29,61.0,233.3,2.4,31.5,2.202,0
2025-02-24,TR022,OP050,East Pit,110.45,55.02,84.0,161.1,3.66,30.2,2.007,0
2025-11-21,TR014,OP013,North Pit,67.22,25.95,57.4,199.8,2.95,22.8,2.59,0
2025-11-17,TR018,OP048,Stockpile,42.58,20.57,61.2,47.1,1.27,33.6,2.07,0
2025-05-21,TR003,OP050,East Pit,86.51,44.07,53.4,195.8,2.31,37.5,1.963,0
2025-05-21,TR028,OP038,Crusher,91.38,34.02,60.0,228.7,2.94,31.1,2.686,0
2025-04-21,TR016,OP021,West Pit,114.91,62.89,50.4,49.4,4.64,24.8,1.827,0
2025-08-08,TR017,OP039,North Pit,84.71,41.62,83.2,170.9,4.36,19.4,2.035,0
2025-09-17,TR021,OP022,North Pit,31.91,21.27,68.6,118.7,1.14,28.1,1.5,0
2025-10-03,TR012,OP043,West Pit,85.58,44.48,60.7,190.8,2.45,35.0,1.924,0
2025-12-09,TR029,OP047,Crusher,48.08,30.74,81.0,232.7,1.76,27.4,1.564,0
2025-05-05,TR028,OP022,Crusher,90.93,47.42,76.9,211.1,4.33,21.0,1.918,0
2025-11-26,TR001,OP037,North Pit,106.24,39.92,58.1,165.7,3.04,35.0,2.661,0
2025-06-16,TR019,OP027,Stockpile,55.84,31.32,48.8,192.2,1.87,29.8,1.783,0
2025-09-30,TR013,OP030,West Pit,48.6,18.97,6.6,212.9,2.32,21.0,2.562,0
2025-02-02,TR018,OP014,Stockpile,40.66,27.56,48.3,172.2,1.98,20.6,1.475,0
2025-09-28,TR015,OP034,Crusher,46.94,17.95,9.4,139.5,1.27,36.9,2.615,0
2025-02-22,TR015,OP034,East Pit,49.55,26.78,61.8,184.5,1.39,35.7,1.85,0
2025-10-05,TR007,OP016,West Pit,71.75,29.22,45.2,101.8,1.93,37.2,2.456,0
2025-09-25,TR003,OP013,East Pit,106.21,34.83,25.0,219.8,3.6,29.5,3.049,0
2025-03-15,TR005,OP001,South Pit,64.47,32.49,39.5,101.0,2.95,21.9,1.984,0
2025-07-23,TR009,OP014,North Pit,22.51,15.44,38.9,116.0,0.75,29.9,1.458,0
2025-02-18,TR014,OP013,West Pit,34.82,17.5,42.7,198.9,1.18,29.4,1.99,0
2025-11-28,TR027,OP004,Stockpile,8.61,12.77,84.8,172.1,0.26,32.8,0.674,0
2025-06-09,TR003,OP014,Stockpile,64.48,50.61,42.9,204.9,2.3,28.0,1.274,1
2025-08-15,TR018,OP010,North Pit,66.68,32.46,87.2,173.0,2.0,33.3,2.054,0
2025-11-19,TR004,OP029,West Pit,83.3,42.11,43.0,154.6,3.74,22.3,1.978,0
2025-07-24,TR002,OP010,West Pit,33.35,20.82,26.6,154.6,0.94,35.4,1.602,0
2025-09-10,TR022,OP020,South Pit,87.76,37.08,52.6,94.2,2.76,31.8,2.367,0
2025-05-05,TR011,OP042,North Pit,85.51,38.22,55.4,184.2,3.37,25.3,2.237,0
2025-11-25,TR017,OP001,North Pit,36.21,12.67,14.2,112.6,1.71,21.2,2.858,0
2025-09-28,TR017,OP044,East Pit,13.47,7.59,22.8,128.7,0.36,37.5,1.775,0
2025-03-28,TR023,OP006,East Pit,42.55,30.23,71.2,58.2,1.32,32.3,1.408,0
2025-10-21,TR006,OP046,East Pit,113.47,54.97,59.1,57.4,3.7,30.7,2.064,0
2025-01-29,TR016,OP004,South Pit,30.64,11.2,17.3,106.7,0.93,33.0,2.736,0
2025-03-26,TR005,OP047,East Pit,36.55,19.02,73.1,189.6,1.58,23.1,1.922,0
2025-06-22,TR006,OP003,Crusher,74.04,28.43,28.4,80.0,1.97,37.6,2.604,0
2025-03-09,TR011,OP016,Crusher,67.25,23.92,39.2,122.4,2.66,25.3,2.811,0
2025-03-21,TR008,OP011,Stockpile,39.46,18.92,32.3,93.5,1.86,21.2,2.086,0
2025-08-25,TR023,OP006,South Pit,95.51,38.58,85.6,82.0,4.07,23.5,2.476,0
2025-03-16,TR014,OP019,Crusher,22.72,11.11,40.8,210.2,0.81,28.0,2.045,0
2025-04-18,TR009,OP007,North Pit,93.48,37.31,54.6,193.3,3.02,31.0,2.505,0
2025-02-19,TR023,OP003,Stockpile,23.83,15.85,52.9,231.1,0.91,26.2,1.503,0
2025-06-13,TR007,OP047,South Pit,94.52,51.86,79.2,134.6,3.59,26.3,1.823,0
2025-08-14,TR019,OP036,South Pit,113.01,36.5,48.8,93.1,5.71,19.8,3.096,0
2025-12-01,TR024,OP020,North Pit,62.25,26.92,39.6,102.0,1.98,31.4,2.312,0
2025-07-25,TR017,OP002,South Pit,31.9,17.67,84.9,120.3,1.57,20.3,1.805,0
2025-03-30,TR020,OP018,Crusher,61.07,39.73,82.5,174.8,2.46,24.9,1.537,0
2025-10-08,TR002,OP029,South Pit,74.41,43.46,57.3,47.9,3.14,23.7,1.712,0
2025-04-28,TR025,OP047,South Pit,88.9,50.63,37.3,204.7,2.37,37.6,1.756,0
2025-05-22,TR002,OP027,South Pit,25.99,16.14,49.1,69.1,0.68,38.0,1.61,0
2025-03-21,TR016,OP020,West Pit,19.54,13.44,61.2,230.1,0.62,31.5,1.454,0
2025-08-24,TR028,OP019,Crusher,85.1,34.96,57.7,115.5,3.23,26.3,2.434,0
2025-01-01,TR025,OP013,Stockpile,75.06,41.3,68.7,42.3,2.34,32.0,1.817,0
2025-06-20,TR012,OP049,Stockpile,105.68,48.08,7.2,176.7,2.94,35.9,2.198,0
2025-08-13,TR020,OP041,Stockpile,104.34,46.59,55.8,46.4,4.98,20.9,2.24,0
2025-06-18,TR001,OP006,South Pit,102.16,57.03,12.0,55.3,2.72,37.5,1.791,0
2025-06-30,TR016,OP048,North Pit,81.27,30.15,88.8,59.2,3.03,26.8,2.696,0
2025-10-21,TR030,OP030,North Pit,18.32,7.57,19.8,204.5,0.49,37.6,2.42,0
2025-06-28,TR004,OP014,South Pit,32.47,16.01,30.3,223.1,1.6,20.3,2.028,0
2025-01-20,TR011,OP045,Crusher,30.99,22.56,65.8,213.8,0.82,37.7,1.374,0
2025-05-20,TR023,OP049,Stockpile,25.97,16.56,53.9,61.0,0.8,32.6,1.568,0
2025-01-14,TR012,OP039,Crusher,29.9,17.29,36.7,61.7,1.18,25.3,1.729,0
2025-05-07,TR023,OP027,North Pit,93.32,46.26,25.3,106.4,2.65,35.2,2.017,0
2025-09-28,TR004,OP044,North Pit,81.3,42.78,85.4,187.7,2.29,35.4,1.9,0
2025-03-10,TR029,OP034,Stockpile,72.6,28.68,6.6,131.8,2.12,34.2,2.531,0
2025-01-08,TR020,OP026,East Pit,98.49,56.72,44.5,122.5,3.53,27.9,1.736,0
2025-05-25,TR016,OP012,West Pit,76.68,39.52,85.7,230.3,4.12,18.6,1.94,0
2025-11-07,TR021,OP005,Stockpile,40.8,20.37,88.3,217.1,1.33,30.7,2.003,0
2025-02-17,TR026,OP021,Crusher,56.45,22.03,23.6,89.5,1.71,33.1,2.562,0
2025-10-21,TR006,OP024,South Pit,34.98,17.92,31.9,174.8,1.23,28.4,1.952,0
2025-09-19,TR017,OP047,Crusher,10.0,8.96,38.9,127.0,0.45,22.2,1.116,0
2025-08-23,TR025,OP019,East Pit,78.88,44.68,51.6,202.7,2.62,30.1,1.765,0
2025-05-06,TR010,OP046,West Pit,24.83,15.43,56.1,82.4,0.82,30.3,1.609,0
2025-08-06,TR009,OP021,East Pit,30.92,12.33,12.2,170.9,1.09,28.3,2.508,0
2025-06-19,TR026,OP047,Stockpile,38.08,15.78,25.0,77.1,1.93,19.8,2.413,0
2025-02-01,TR001,OP010,Stockpile,85.6,39.86,47.9,86.4,2.31,37.1,2.148,0
2025-08-15,TR008,OP013,Stockpile,80.93,45.66,76.7,117.5,2.17,37.3,1.772,0
2025-09-19,TR007,OP027,Stockpile,52.23,24.28,24.2,206.8,1.45,35.9,2.151,0
2025-11-19,TR005,OP040,Stockpile,23.87,11.17,35.7,67.8,1.04,23.0,2.137,0
2025-11-11,TR003,OP002,Stockpile,61.36,36.06,60.1,105.3,1.83,33.6,1.702,0
2025-01-17,TR016,OP033,North Pit,49.84,30.28,89.1,63.6,2.15,23.2,1.646,0
2025-06-21,TR026,OP011,Stockpile,71.84,39.08,76.9,116.8,2.84,25.3,1.838,0
2025-09-15,TR019,OP009,South Pit,32.4,18.83,60.5,168.1,0.91,35.5,1.721,0
2025-05-09,TR006,OP028,Crusher,56.42,27.19,19.9,221.0,2.15,26.2,2.075,0
2025-11-28,TR012,OP033,Stockpile,39.34,19.69,88.4,153.2,1.04,37.8,1.998,0
2025-04-14,TR027,OP014,North Pit,65.68,23.54,25.2,213.8,2.96,22.2,2.79,0
2025-08-22,TR003,OP040,Crusher,109.22,41.07,17.0,232.1,4.26,25.6,2.659,0
2025-10-09,TR007,OP009,West Pit,117.17,68.27,82.8,102.8,5.4,21.7,1.716,0
2025-07-25,TR001,OP022,East Pit,116.43,46.37,75.9,90.8,5.92,19.7,2.511,0
2025-01-11,TR008,OP026,West Pit,61.0,21.73,42.8,193.8,2.4,25.4,2.807,0
2025-08-27,TR009,OP047,Crusher,100.32,32.02,7.2,144.0,4.94,20.3,3.133,0
2025-03-25,TR015,OP046,North Pit,109.86,42.82,21.4,71.9,3.94,27.9,2.566,0
2025-07-08,TR029,OP039,North Pit,116.19,120.5,35.8,96.4,5.14,22.6,0.964,1
2025-08-26,TR020,OP020,Stockpile,59.99,39.91,56.3,76.2,1.65,36.4,1.503,0
2025-09-07,TR002,OP041,Stockpile,94.93,35.55,61.0,95.7,2.79,34.0,2.67,0
2025-04-15,TR024,OP026,North Pit,100.72,41.1,67.8,212.2,3.21,31.4,2.451,0
2025-07-15,TR023,OP018,Crusher,15.57,9.88,26.8,164.2,0.41,37.7,1.576,0
2025-08-23,TR012,OP032,South Pit,89.1,40.44,84.1,233.8,3.24,27.5,2.203,0
2025-04-06,TR023,OP021,East Pit,8.69,4.31,7.4,180.6,0.26,33.0,2.016,0
2025-02-02,TR021,OP040,North Pit,114.8,49.64,48.1,210.2,5.22,22.0,2.313,0
2025-06-21,TR014,OP037,East Pit,113.24,66.53,41.7,47.7,3.88,29.2,1.702,0
2025-07-07,TR004,OP007,Stockpile,23.14,13.28,90.0,210.7,0.79,29.1,1.742,0
2025-04-28,TR005,OP023,East Pit,24.74,13.89,57.1,145.7,0.76,32.4,1.781,0
2025-06-05,TR016,OP037,East Pit,67.75,39.3,63.8,156.6,2.41,28.1,1.724,0
2025-11-03,TR022,OP007,North Pit,100.08,49.14,66.3,138.6,3.47,28.9,2.037,0
2025-02-02,TR030,OP041,South Pit,32.31,16.22,39.1,170.3,1.35,23.9,1.992,0
2025-04-19,TR010,OP026,Crusher,82.71,54.39,61.4,156.3,3.61,22.9,1.521,0
2025-04-03,TR006,OP043,South Pit,79.25,37.24,78.1,182.0,2.94,27.0,2.128,0
2025-08-09,TR011,OP039,East Pit,119.19,53.32,5.3,139.7,3.31,36.0,2.235,0
2025-03-19,TR024,OP025,South Pit,88.92,29.86,37.0,62.3,3.45,25.8,2.978,0
2025-07-19,TR028,OP029,North Pit,71.47,23.48,37.1,165.8,2.21,32.4,3.044,0
2025-03-08,TR019,OP019,Crusher,51.59,25.09,40.8,148.9,2.49,20.7,2.056,0
2025-08-24,TR030,OP022,North Pit,117.22,41.0,73.2,196.9,3.68,31.9,2.859,0
2025-09-24,TR004,OP049,South Pit,89.43,75.03,68.0,238.0,3.46,25.9,1.192,1
2025-09-28,TR021,OP024,Crusher,22.25,14.09,55.8,186.1,0.8,27.8,1.579,0
2025-07-01,TR010,OP036,West Pit,114.96,52.04,83.4,70.9,4.13,27.9,2.209,0
2025-02-05,TR001,OP031,Crusher,108.16,61.38,83.7,136.3,3.49,31.0,1.762,0
2025-07-27,TR011,OP010,South Pit,73.37,27.39,44.3,127.6,2.9,25.3,2.679,0
2025-11-04,TR029,OP033,Stockpile,103.56,51.76,87.5,120.6,4.49,23.1,2.001,0
2025-12-29,TR007,OP007,Stockpile,48.94,22.31,79.2,210.4,2.11,23.2,2.194,0
2025-07-04,TR030,OP003,South Pit,45.93,24.12,6.4,159.3,1.88,24.4,1.904,0
2025-01-26,TR008,OP040,West Pit,88.7,56.84,72.1,174.1,2.55,34.8,1.561,0
2025-03-13,TR020,OP034,North Pit,32.7,18.96,17.5,148.1,1.27,25.7,1.725,0
2025-03-27,TR010,OP031,Crusher,11.77,6.7,7.2,185.0,0.64,18.3,1.757,0
2025-09-14,TR030,OP020,West Pit,75.05,35.12,15.5,69.2,4.03,18.6,2.137,0
2025-03-16,TR006,OP040,North Pit,92.65,50.95,49.0,198.0,2.55,36.4,1.818,0
2025-10-04,TR027,OP022,East Pit,25.88,16.1,86.8,202.1,0.82,31.6,1.607,0
2025-04-29,TR019,OP002,East Pit,80.75,27.55,21.7,75.0,2.95,27.4,2.931,0
2025-11-28,TR029,OP047,West Pit,72.09,29.72,34.3,153.0,2.77,26.0,2.426,0
2025-06-06,TR007,OP041,Stockpile,31.36,23.09,88.8,153.8,0.84,37.2,1.358,0
2025-10-05,TR019,OP046,West Pit,68.4,34.38,71.1,227.1,1.93,35.4,1.99,0
2025-07-30,TR007,OP032,North Pit,37.28,14.41,48.4,89.8,1.76,21.2,2.587,0
2025-06-04,TR005,OP026,East Pit,61.71,24.73,72.4,209.0,1.67,37.0,2.495,0
2025-04-03,TR005,OP008,South Pit,60.7,36.37,90.0,151.1,3.26,18.6,1.669,0
2025-05-16,TR014,OP023,North Pit,104.5,49.6,90.0,80.2,4.69,22.3,2.107,0
2025-04-30,TR028,OP030,Crusher,33.8,14.73,11.9,175.0,1.28,26.3,2.295,0
2025-03-07,TR030,OP017,Crusher,15.7,9.61,22.6,122.3,0.44,35.3,1.634,0
2025-08-22,TR020,OP004,West Pit,21.23,16.41,83.1,127.7,0.61,34.7,1.294,0
2025-04-27,TR017,OP042,Crusher,74.67,37.9,78.7,169.2,2.78,26.9,1.97,0
2025-05-16,TR024,OP044,North Pit,59.32,24.05,40.8,205.5,2.86,20.7,2.467,0
2025-12-05,TR022,OP042,South Pit,45.59,20.74,40.2,192.8,2.12,21.5,2.198,0
2025-09-06,TR030,OP013,South Pit,22.49,32.33,49.9,191.2,0.62,36.2,0.696,1
2025-02-16,TR029,OP049,South Pit,39.14,21.74,38.2,82.5,1.96,20.0,1.8,0
2025-09-17,TR002,OP050,East Pit,26.91,13.44,41.9,54.6,0.9,30.0,2.002,0
2025-05-22,TR030,OP019,North Pit,18.84,12.62,49.7,111.7,0.77,24.3,1.493,0
2025-12-30,TR012,OP032,South Pit,75.79,40.68,85.2,64.2,2.68,28.3,1.863,0
2025-01-09,TR001,OP046,Crusher,70.25,22.5,13.3,42.7,2.27,31.0,3.122,0
2025-12-15,TR022,OP032,Stockpile,108.45,84.92,85.9,196.7,5.55,19.5,1.277,1
2025-07-12,TR017,OP025,Stockpile,112.17,44.81,24.1,82.1,3.68,30.4,2.503,0
2025-12-20,TR027,OP010,North Pit,69.46,32.21,48.3,65.8,2.0,34.6,2.156,0
2025-01-29,TR028,OP038,South Pit,30.64,15.83,81.2,83.5,1.29,23.8,1.936,0
2025-10-06,TR027,OP043,East Pit,13.19,11.08,64.5,44.3,0.53,24.7,1.19,0
2025-08-29,TR009,OP029,North Pit,73.42,26.27,16.2,239.1,3.23,22.7,2.795,0
2025-07-21,TR029,OP037,Stockpile,31.89,12.57,10.4,228.0,0.94,33.9,2.537,0
2025-08-08,TR002,OP014,Crusher,42.14,25.6,60.1,155.0,1.73,24.4,1.646,0
2025-05-25,TR014,OP004,East Pit,44.57,21.71,51.8,188.6,1.3,34.4,2.053,0
2025-11-02,TR004,OP050,Stockpile,81.0,44.76,39.1,41.9,2.85,28.4,1.81,0
2025-12-09,TR029,OP018,South Pit,32.86,11.4,11.8,49.3,1.53,21.5,2.882,0
2025-09-10,TR001,OP017,East Pit,117.7,39.57,14.0,136.4,4.8,24.5,2.974,0
